CET,Max_TemperatureC,Mean_TemperatureC,Min_TemperatureC,Dew_PointC,MeanDew_PointC,Min_DewpointC,Max_Humidity,Mean_Humidity,Min_Humidity,Max_Sea_Level_Pressure,Mean_Sea_Level_Pressure,Min_Sea_Level_Pressure,Max_Wind_SpeedKm/h,Mean_Wind_SpeedKm/h,Precipitationmm,Events,Year,day_of_year,ordinal
2007-10-05,21.0,16.0,12.0,13.0,12.0,10.0,100.0,79.0,49.0,1020,1019,1019,11,3,0.0,Fog,2007,278,732954
2007-10-23,17.0,13.0,10.0,9.0,7.0,3.0,88.0,66.0,42.0,1017,1016,1015,14,3,0.0,Rain,2007,296,732972
2007-10-24,15.0,13.0,11.0,11.0,10.0,9.0,94.0,85.0,67.0,1014,1012,1010,13,3,0.0,Rain,2007,297,732973
2007-11-20,12.0,8.0,4.0,11.0,9.0,3.0,100.0,93.0,87.0,1007,1003,1002,35,14,0.0,Rain,2007,324,733000
2007-11-22,11.0,6.0,0.0,6.0,2.0,0.0,100.0,83.0,58.0,1012,1009,1007,19,6,0.0,Fog-Rain,2007,326,733002
2007-12-01,9.0,3.0,-3.0,5.0,1.0,-3.0,100.0,83.0,58.0,1024,1021,1020,11,5,0.0,Rain,2007,335,733011
2007-12-02,12.0,6.0,0.0,6.0,3.0,0.0,100.0,86.0,62.0,1027,1025,1024,13,5,0.0,Fog,2007,336,733012
2007-12-03,14.0,7.0,0.0,7.0,3.0,0.0,100.0,87.0,63.0,1025,1024,1022,10,5,0.0,Fog,2007,337,733013
2007-12-04,16.0,8.0,1.0,5.0,3.0,1.0,100.0,79.0,42.0,1028,1026,1025,10,5,0.0,Fog,2007,338,733014
2007-12-06,13.0,7.0,0.0,6.0,3.0,-1.0,100.0,86.0,58.0,1032,1030,1029,8,3,0.0,Fog,2007,340,733016
2007-12-07,8.0,3.0,-1.0,5.0,2.0,-1.0,100.0,95.0,76.0,1030,1027,1024,8,3,0.0,Fog,2007,341,733017
2007-12-08,6.0,3.0,1.0,6.0,3.0,1.0,100.0,98.0,87.0,1028,1025,1023,14,5,0.0,Fog,2007,342,733018
2007-12-09,16.0,9.0,2.0,8.0,4.0,-1.0,100.0,74.0,41.0,1023,1020,1018,34,14,0.0,Fog,2007,343,733019
2007-12-18,5.0,2.0,0.0,4.0,1.0,-3.0,100.0,89.0,75.0,1025,1020,1016,10,3,0.0,Rain-Snow,2007,352,733028
2007-12-20,8.0,7.0,6.0,7.0,4.0,2.0,100.0,85.0,71.0,1026,1021,1019,14,10,0.0,Rain,2007,354,733030
2007-12-22,10.0,8.0,6.0,8.0,6.0,4.0,93.0,86.0,76.0,1022,1020,1018,14,8,0.0,Rain,2007,356,733032
2007-12-30,13.0,6.0,-1.0,4.0,1.0,-2.0,100.0,79.0,47.0,1030,1028,1026,11,3,0.0,Fog,2007,364,733040
2008-01-02,9.0,6.0,3.0,6.0,3.0,1.0,100.0,89.0,76.0,1018,1012,1008,21,6,0.0,Rain,2008,2,733043
2008-01-03,10.0,8.0,6.0,7.0,5.0,3.0,93.0,85.0,66.0,1007,999,994,39,18,0.0,Rain,2008,3,733044
2008-01-11,11.0,8.0,5.0,9.0,5.0,-2.0,100.0,83.0,61.0,1020,1015,1010,37,14,0.0,Rain,2008,11,733052
2008-01-14,11.0,7.0,4.0,5.0,4.0,3.0,100.0,84.0,62.0,1020,1015,1012,21,8,0.0,Rain,2008,14,733055
2008-01-15,10.0,5.0,0.0,8.0,4.0,0.0,100.0,91.0,76.0,1021,1018,1014,29,10,0.0,Fog,2008,15,733056
2008-01-18,13.0,9.0,5.0,7.0,6.0,4.0,100.0,92.0,67.0,1033,1031,1028,13,6,0.0,Fog,2008,18,733059
2008-02-03,11.0,7.0,3.0,8.0,5.0,0.0,100.0,86.0,71.0,1018,1013,1009,29,10,0.0,Rain,2008,34,733075
2008-02-04,12.0,9.0,6.0,8.0,4.0,0.0,93.0,75.0,44.0,1024,1017,1009,24,14,0.0,Rain,2008,35,733076
2008-02-17,11.0,6.0,1.0,6.0,2.0,0.0,93.0,76.0,54.0,1032,1030,1028,26,10,0.0,Rain,2008,48,733089
2008-02-18,9.0,7.0,5.0,8.0,6.0,4.0,100.0,90.0,82.0,1029,1025,1021,11,6,0.0,Rain,2008,49,733090
2008-02-19,12.0,10.0,8.0,10.0,9.0,8.0,100.0,92.0,82.0,1021,1018,1017,16,5,0.0,Rain,2008,50,733091
2008-02-20,15.0,11.0,8.0,9.0,8.0,7.0,100.0,87.0,59.0,1024,1021,1019,8,3,0.0,Fog,2008,51,733092
2008-02-21,17.0,11.0,6.0,9.0,7.0,6.0,100.0,79.0,48.0,1030,1027,1024,16,3,0.0,Rain,2008,52,733093
2008-02-22,18.0,11.0,5.0,8.0,5.0,2.0,100.0,70.0,34.0,1031,1029,1027,13,5,0.0,Fog,2008,53,733094
2008-02-24,11.0,9.0,7.0,8.0,7.0,3.0,100.0,85.0,58.0,1024,1023,1022,21,6,0.0,Rain,2008,55,733096
2008-02-26,16.0,9.0,2.0,9.0,7.0,2.0,100.0,84.0,59.0,1025,1023,1022,11,5,0.0,Fog,2008,57,733098
2008-02-27,19.0,11.0,4.0,9.0,7.0,4.0,100.0,76.0,43.0,1024,1022,1020,16,6,0.0,Fog,2008,58,733099
2008-02-28,16.0,12.0,9.0,10.0,8.0,6.0,100.0,82.0,59.0,1025,1022,1021,14,5,0.0,Rain,2008,59,733100
2008-03-30,16.0,11.0,7.0,7.0,4.0,-2.0,87.0,63.0,33.0,1020,1016,1014,42,14,0.0,Rain,2008,90,733131
2008-04-07,19.0,14.0,11.0,10.0,7.0,0.0,94.0,64.0,32.0,1004,1001,999,37,18,0.0,Rain-Thunderstorm,2008,98,733139
2008-04-10,17.0,13.0,11.0,10.0,8.0,7.0,94.0,75.0,55.0,1001,997,995,45,19,0.0,Rain,2008,101,733142
2008-04-19,13.0,10.0,7.0,9.0,7.0,4.0,93.0,83.0,71.0,1003,1000,997,50,19,0.0,Rain,2008,110,733151
2008-04-20,15.0,11.0,7.0,8.0,5.0,4.0,93.0,74.0,51.0,1005,1000,998,42,19,0.0,Rain,2008,111,733152
2008-05-08,17.0,14.0,12.0,14.0,12.0,10.0,94.0,89.0,77.0,1014,1012,1011,14,8,0.0,Rain,2008,129,733170
2008-05-09,18.0,14.0,12.0,14.0,11.0,5.0,100.0,80.0,42.0,1011,1008,1006,26,6,0.0,Rain,2008,130,733171
2008-05-10,12.0,11.0,10.0,10.0,9.0,8.0,94.0,87.0,82.0,1009,1007,1006,21,6,0.0,Rain,2008,131,733172
2008-05-13,21.0,16.0,10.0,12.0,9.0,7.0,94.0,73.0,40.0,1016,1014,1012,21,8,0.0,Rain,2008,134,733175
2008-05-14,19.0,16.0,12.0,12.0,8.0,3.0,100.0,68.0,37.0,1014,1013,1011,26,13,0.0,Rain,2008,135,733176
2008-05-16,20.0,16.0,12.0,12.0,10.0,6.0,100.0,74.0,46.0,1011,1009,1007,23,8,0.0,Rain,2008,137,733178
2008-05-17,21.0,16.0,10.0,12.0,9.0,4.0,94.0,65.0,33.0,1011,1009,1008,26,6,0.0,Rain,2008,138,733179
2008-05-18,18.0,13.0,9.0,10.0,7.0,5.0,87.0,69.0,48.0,1011,1009,1007,45,8,0.0,Rain,2008,139,733180
2008-05-21,21.0,14.0,9.0,15.0,9.0,6.0,94.0,71.0,46.0,1015,1014,1012,24,6,0.0,Rain,2008,142,733183
2008-05-22,24.0,17.0,11.0,13.0,10.0,7.0,100.0,69.0,36.0,1016,1015,1013,32,6,0.0,Fog,2008,143,733184
2008-05-23,19.0,16.0,12.0,15.0,12.0,9.0,94.0,81.0,52.0,1014,1011,1009,26,18,0.0,Rain,2008,144,733185
2008-05-24,18.0,14.0,12.0,11.0,8.0,4.0,94.0,71.0,40.0,1010,1008,1007,29,13,0.0,Rain,2008,145,733186
2008-05-25,16.0,12.0,9.0,10.0,8.0,6.0,100.0,75.0,55.0,1009,1007,1005,19,6,0.0,Rain-Thunderstorm,2008,146,733187
2008-05-26,19.0,13.0,8.0,9.0,7.0,4.0,93.0,65.0,40.0,1009,1008,1007,21,10,0.0,Rain,2008,147,733188
2008-05-30,20.0,15.0,10.0,13.0,9.0,6.0,94.0,70.0,40.0,1014,1013,1012,23,6,0.0,Rain,2008,151,733192
2008-05-31,20.0,16.0,11.0,12.0,10.0,6.0,94.0,76.0,40.0,1014,1012,1011,42,8,0.0,Rain-Thunderstorm,2008,152,733193
2008-06-01,20.0,14.0,9.0,14.0,11.0,8.0,100.0,82.0,49.0,1015,1014,1013,19,5,0.0,Rain,2008,153,733194
2008-06-02,22.0,17.0,12.0,14.0,11.0,7.0,100.0,74.0,38.0,1018,1016,1015,23,6,0.0,Rain,2008,154,733195
2008-06-09,17.0,13.0,11.0,12.0,10.0,6.0,100.0,81.0,59.0,1020,1018,1017,19,10,0.0,Rain,2008,161,733202
2008-06-10,21.0,16.0,12.0,13.0,10.0,8.0,88.0,70.0,46.0,1020,1019,1018,19,10,0.0,Rain,2008,162,733203
2008-06-11,23.0,17.0,11.0,14.0,12.0,10.0,94.0,73.0,46.0,1021,1020,1019,26,8,0.0,Rain,2008,163,733204
2008-06-16,24.0,19.0,15.0,15.0,12.0,9.0,100.0,66.0,38.0,1010,1008,1007,29,14,0.0,Rain,2008,168,733209
2008-06-17,25.0,19.0,14.0,15.0,10.0,6.0,100.0,61.0,29.0,1018,1014,1011,11,6,0.0,Rain,2008,169,733210
2008-09-06,23.0,18.0,14.0,15.0,10.0,3.0,94.0,61.0,29.0,1016,1013,1011,32,16,0.0,Rain,2008,250,733291
2008-09-21,24.0,19.0,14.0,15.0,11.0,8.0,94.0,62.0,43.0,1018,1015,1012,10,5,0.0,Rain,2008,265,733306
2008-09-22,22.0,18.0,15.0,16.0,14.0,11.0,100.0,80.0,60.0,1013,1012,1011,50,8,0.0,Rain-Thunderstorm,2008,266,733307
2008-09-28,18.0,14.0,12.0,10.0,8.0,7.0,88.0,65.0,49.0,1024,1023,1022,21,5,0.0,Rain,2008,272,733313
2008-10-07,18.0,11.0,5.0,11.0,3.0,-2.0,100.0,60.0,37.0,1021,1020,1019,24,5,0.0,Rain,2008,281,733322
2008-10-08,16.0,12.0,8.0,11.0,7.0,3.0,100.0,76.0,42.0,1022,1020,1019,24,6,0.0,Fog-Rain,2008,282,733323
2008-10-12,22.0,17.0,13.0,16.0,13.0,11.0,100.0,83.0,56.0,1025,1024,1022,37,14,0.0,Rain-Thunderstorm,2008,286,733327
2008-10-13,20.0,16.0,12.0,14.0,12.0,9.0,100.0,79.0,52.0,1025,1024,1022,13,3,0.0,Rain-Thunderstorm,2008,287,733328
2008-10-21,19.0,17.0,14.0,14.0,12.0,10.0,94.0,80.0,64.0,1020,1016,1013,13,3,0.0,Rain,2008,295,733336
2008-10-22,14.0,11.0,8.0,12.0,6.0,-3.0,100.0,77.0,43.0,1022,1016,1012,34,14,0.0,Rain-Thunderstorm,2008,296,733337
2008-10-27,20.0,12.0,5.0,10.0,7.0,4.0,93.0,71.0,40.0,1024,1017,1010,16,5,0.0,Rain,2008,301,733342
2008-10-28,13.0,9.0,5.0,11.0,6.0,0.0,100.0,86.0,70.0,1009,1007,1004,39,16,0.0,Rain,2008,302,733343
2008-10-30,10.0,6.0,1.0,8.0,3.0,-3.0,93.0,79.0,61.0,1013,1006,1000,40,16,0.0,Rain,2008,304,733345
2008-11-01,11.0,7.0,4.0,5.0,4.0,2.0,100.0,82.0,58.0,1006,1003,998,16,10,0.0,Rain,2008,306,733347
2008-11-07,13.0,7.0,1.0,9.0,4.0,0.0,94.0,86.0,67.0,1021,1020,1019,13,5,0.0,Rain,2008,312,733353
2008-11-12,13.0,8.0,4.0,8.0,3.0,0.0,100.0,74.0,41.0,1024,1021,1020,16,3,0.0,Fog,2008,317,733358
2008-11-25,7.0,3.0,0.0,1.0,-2.0,-5.0,87.0,70.0,52.0,1019,1011,1005,27,10,0.0,Rain,2008,330,733371
2008-11-28,6.0,0.0,-6.0,4.0,-3.0,-7.0,93.0,76.0,53.0,1013,1008,1001,23,8,0.0,Rain,2008,333,733374
2008-12-01,6.0,3.0,1.0,0.0,-1.0,-4.0,87.0,73.0,53.0,1011,1008,1006,32,13,0.0,Rain,2008,336,733377
2008-12-03,6.0,3.0,1.0,4.0,1.0,-4.0,100.0,75.0,56.0,1022,1015,1011,32,13,0.0,Fog-Rain,2008,338,733379
2008-12-04,9.0,4.0,1.0,8.0,4.0,1.0,100.0,92.0,66.0,1015,1014,1011,37,8,0.0,Fog,2008,339,733380
2008-12-06,11.0,6.0,2.0,9.0,6.0,1.0,94.0,84.0,62.0,1022,1020,1018,35,13,0.0,Rain,2008,341,733382
2008-12-07,12.0,10.0,9.0,11.0,9.0,9.0,100.0,96.0,88.0,1020,1019,1017,23,10,0.0,Rain,2008,342,733383
2008-12-08,12.0,10.0,9.0,10.0,9.0,9.0,100.0,96.0,88.0,1020,1018,1017,14,8,0.0,Rain,2008,343,733384
2008-12-09,9.0,7.0,5.0,9.0,5.0,0.0,100.0,86.0,61.0,1018,1015,1012,35,10,0.0,Rain,2008,344,733385
2008-12-13,6.0,2.0,-1.0,4.0,1.0,-1.0,100.0,94.0,65.0,1018,1009,999,29,8,0.0,Fog-Rain-Snow,2008,348,733389
2008-12-14,7.0,3.0,0.0,1.0,-2.0,-5.0,93.0,69.0,46.0,1003,999,997,29,18,0.0,Rain,2008,349,733390
2008-12-29,10.0,8.0,5.0,6.0,5.0,3.0,100.0,85.0,71.0,1024,1021,1018,10,3,0.0,Rain,2008,364,733405
2008-12-31,11.0,8.0,5.0,6.0,5.0,4.0,100.0,83.0,62.0,1024,1022,1021,8,3,0.0,Rain,2008,366,733407
2009-01-03,9.0,7.0,6.0,8.0,7.0,5.0,100.0,97.0,93.0,1018,1014,1012,13,3,0.0,Rain,2009,3,733410
2009-01-05,5.0,2.0,-1.0,3.0,1.0,-2.0,100.0,92.0,81.0,1019,1016,1014,10,3,0.0,Fog,2009,5,733412
2009-01-09,1.0,-1.0,-2.0,0.0,-2.0,-6.0,100.0,91.0,69.0,1018,1017,1016,11,6,0.0,Fog-Snow,2009,9,733416
2009-01-13,2.0,-1.0,-4.0,1.0,-2.0,-5.0,100.0,90.0,75.0,1025,1021,1019,8,3,0.0,Fog-Snow,2009,13,733420
2009-01-14,2.0,0.0,-2.0,1.0,0.0,-2.0,100.0,99.0,93.0,1023,1021,1019,11,3,0.0,Fog,2009,14,733421
2009-01-19,12.0,8.0,4.0,10.0,8.0,4.0,100.0,91.0,76.0,1021,1011,1004,40,14,0.0,Fog-Rain,2009,19,733426
2009-01-22,12.0,7.0,3.0,11.0,6.0,-2.0,100.0,87.0,61.0,1017,1013,1010,42,19,0.0,Rain,2009,22,733429
2009-01-25,8.0,6.0,3.0,5.0,1.0,-2.0,87.0,73.0,50.0,1012,1003,998,34,16,0.0,Rain,2009,25,733432
2009-01-28,15.0,10.0,5.0,9.0,7.0,4.0,100.0,82.0,63.0,1019,1017,1016,29,13,0.0,Rain,2009,28,733435
2009-01-29,16.0,13.0,10.0,11.0,9.0,8.0,94.0,86.0,63.0,1017,1016,1015,29,21,0.0,Rain,2009,29,733436
2009-01-30,14.0,10.0,7.0,9.0,7.0,4.0,100.0,83.0,55.0,1017,1012,1007,13,8,0.0,Fog,2009,30,733437
2009-01-31,11.0,8.0,6.0,6.0,3.0,-1.0,93.0,68.0,50.0,1007,1005,1004,34,13,0.0,Rain,2009,31,733438
2009-02-03,7.0,4.0,2.0,5.0,3.0,1.0,100.0,86.0,70.0,1002,1000,996,27,8,0.0,Fog-Rain,2009,34,733441
2009-03-01,13.0,8.0,4.0,8.0,5.0,3.0,100.0,82.0,62.0,1015,1012,1011,32,8,0.0,Fog-Rain,2009,60,733467
2009-03-03,10.0,8.0,6.0,7.0,5.0,3.0,93.0,82.0,71.0,1017,1014,1011,26,10,0.0,Rain,2009,62,733469
2009-04-10,17.0,11.0,6.0,6.0,3.0,-1.0,87.0,63.0,32.0,1007,1005,1004,34,16,0.0,Rain,2009,100,733507
2009-04-11,14.0,8.0,2.0,3.0,1.0,-4.0,100.0,64.0,31.0,1012,1008,1006,29,8,0.0,Rain,2009,101,733508
2009-04-14,13.0,10.0,7.0,8.0,4.0,0.0,87.0,66.0,44.0,1010,1007,1004,26,10,0.0,Rain,2009,104,733511
2009-04-15,13.0,9.0,6.0,6.0,4.0,0.0,93.0,73.0,44.0,1009,1007,1005,37,18,0.0,Rain,2009,105,733512
2009-04-16,14.0,10.0,6.0,6.0,4.0,3.0,93.0,76.0,48.0,1014,1011,1009,35,18,0.0,Rain,2009,106,733513
2009-04-17,13.0,7.0,1.0,6.0,3.0,0.0,100.0,70.0,44.0,1016,1015,1014,19,10,0.0,Fog-Rain,2009,107,733514
2009-04-18,16.0,10.0,5.0,8.0,5.0,1.0,100.0,76.0,36.0,1015,1014,1012,24,5,0.0,Rain-Thunderstorm,2009,108,733515
2009-04-19,18.0,12.0,6.0,8.0,4.0,0.0,100.0,69.0,32.0,1023,1017,1013,24,6,0.0,Rain,2009,109,733516
2009-04-26,14.0,10.0,7.0,6.0,3.0,-3.0,93.0,60.0,31.0,1014,1010,1008,26,14,0.0,Rain,2009,116,733523
2009-04-30,18.0,13.0,8.0,9.0,6.0,4.0,87.0,61.0,42.0,1019,1018,1017,26,13,0.0,Rain,2009,120,733527
2009-05-10,24.0,18.0,12.0,13.0,10.0,4.0,100.0,70.0,31.0,1016,1013,1010,24,8,0.0,Rain,2009,130,733537
2009-05-24,23.0,18.0,13.0,12.0,9.0,4.0,94.0,67.0,29.0,1018,1016,1014,34,8,0.0,Rain,2009,144,733551
2009-09-13,26.0,21.0,16.0,14.0,10.0,6.0,88.0,50.0,28.0,1018,1017,1015,39,6,0.0,Rain,2009,256,733663
2009-09-17,14.0,11.0,8.0,11.0,9.0,7.0,94.0,84.0,72.0,1013,1012,1011,11,6,0.0,Rain,2009,260,733667
2009-09-18,19.0,14.0,10.0,12.0,9.0,7.0,100.0,76.0,46.0,1018,1015,1013,27,8,0.0,Rain,2009,261,733668
2009-09-29,22.0,19.0,16.0,14.0,9.0,7.0,88.0,56.0,41.0,1021,1019,1017,23,10,0.0,Rain,2009,272,733679
2009-09-30,22.0,18.0,14.0,14.0,13.0,12.0,100.0,80.0,53.0,1019,1017,1016,10,5,0.0,Rain,2009,273,733680
2009-10-07,25.0,20.0,16.0,15.0,11.0,8.0,94.0,60.0,41.0,1019,1018,1017,35,8,0.0,Rain-Thunderstorm,2009,280,733687
2009-10-08,21.0,17.0,13.0,15.0,14.0,12.0,100.0,81.0,56.0,1020,1018,1017,19,10,0.0,Rain-Thunderstorm,2009,281,733688
2009-10-20,16.0,13.0,11.0,12.0,8.0,4.0,100.0,72.0,48.0,1009,1004,999,24,10,0.0,Rain-Thunderstorm,2009,293,733700
2009-10-21,13.0,11.0,10.0,11.0,8.0,6.0,94.0,82.0,63.0,1005,1003,1000,34,18,0.0,Rain,2009,294,733701
2009-11-26,11.0,10.0,9.0,10.0,9.0,7.0,100.0,91.0,82.0,1023,1021,1019,11,6,0.0,Rain,2009,330,733737
2009-11-27,12.0,9.0,6.0,10.0,6.0,2.0,100.0,80.0,54.0,1022,1020,1018,23,8,0.0,Rain,2009,331,733738
2009-11-28,11.0,7.0,3.0,11.0,5.0,3.0,100.0,95.0,66.0,1023,1020,1014,23,6,0.0,Fog,2009,332,733739
2009-11-29,9.0,7.0,5.0,8.0,4.0,-1.0,100.0,79.0,53.0,1013,1005,1002,35,14,0.0,Rain,2009,333,733740
2009-12-02,13.0,10.0,8.0,11.0,9.0,7.0,100.0,92.0,82.0,1020,1016,1012,24,11,0.0,Rain,2009,336,733743
2009-12-03,12.0,10.0,8.0,9.0,4.0,1.0,88.0,66.0,47.0,1021,1015,1011,29,19,0.0,Rain,2009,337,733744
2009-12-07,12.0,10.0,9.0,10.0,9.0,7.0,100.0,91.0,82.0,1021,1019,1018,16,8,0.0,Rain,2009,341,733748
2009-12-10,16.0,8.0,1.0,7.0,4.0,1.0,100.0,87.0,48.0,1028,1027,1025,10,3,0.0,Fog,2009,344,733751
2009-12-12,15.0,7.0,-1.0,7.0,3.0,-1.0,100.0,95.0,51.0,1018,1014,1010,8,2,0.0,Fog,2009,346,733753
2009-12-16,2.0,-1.0,-4.0,1.0,-3.0,-7.0,93.0,84.0,64.0,1013,1011,1009,13,5,0.0,Rain-Snow,2009,350,733757
2009-12-21,3.0,0.0,-2.0,3.0,0.0,-6.0,100.0,96.0,74.0,1011,1002,998,13,6,0.0,Rain-Snow,2009,355,733762
2009-12-22,12.0,8.0,4.0,10.0,8.0,4.0,100.0,96.0,82.0,1002,997,994,37,10,0.0,Fog-Rain,2009,356,733763
2009-12-25,10.0,7.0,3.0,7.0,4.0,1.0,100.0,77.0,54.0,1011,1007,1001,23,13,0.0,Rain,2009,359,733766
2009-12-26,11.0,8.0,5.0,10.0,6.0,2.0,100.0,91.0,66.0,1015,1004,1001,24,11,0.0,Rain,2009,360,733767
2009-12-28,10.0,8.0,5.0,10.0,7.0,3.0,100.0,97.0,87.0,1017,1011,1008,14,5,0.0,Rain,2009,362,733769
2009-12-29,15.0,12.0,10.0,14.0,13.0,10.0,100.0,93.0,82.0,1009,1008,1006,27,13,0.0,Rain,2009,363,733770
2009-12-31,11.0,7.0,4.0,7.0,5.0,1.0,93.0,83.0,67.0,1005,999,996,42,18,0.0,Rain,2009,365,733772
2010-01-02,8.0,6.0,3.0,5.0,3.0,0.0,100.0,84.0,66.0,1021,1019,1016,16,8,0.0,Fog,2010,2,733774
2010-01-03,8.0,4.0,2.0,6.0,4.0,2.0,100.0,90.0,76.0,1020,1017,1015,11,2,0.0,Rain,2010,3,733775
2010-01-04,10.0,8.0,7.0,9.0,7.0,6.0,100.0,94.0,87.0,1015,1007,1001,13,6,0.0,Rain,2010,4,733776
2010-01-05,11.0,8.0,6.0,8.0,7.0,4.0,100.0,89.0,76.0,1003,1000,999,8,3,0.0,Rain,2010,5,733777
2010-01-07,4.0,2.0,1.0,3.0,1.0,-4.0,93.0,87.0,65.0,1003,999,998,37,14,0.0,Rain-Snow,2010,7,733779
2010-01-12,7.0,3.0,-1.0,2.0,0.0,-1.0,100.0,95.0,66.0,1021,1014,1007,16,6,0.0,Fog-Rain,2010,12,733784
2010-01-13,8.0,4.0,2.0,7.0,4.0,0.0,100.0,93.0,76.0,1015,1011,1002,23,11,0.0,Fog-Rain,2010,13,733785
2010-01-17,10.0,8.0,7.0,10.0,8.0,6.0,100.0,97.0,87.0,1025,1023,1023,10,5,0.0,Fog,2010,17,733789
2010-01-18,15.0,11.0,8.0,10.0,8.0,8.0,100.0,86.0,63.0,1024,1021,1019,14,3,0.0,Fog,2010,18,733790
2010-01-19,13.0,11.0,10.0,11.0,9.0,5.0,100.0,89.0,67.0,1021,1019,1017,23,8,0.0,Fog,2010,19,733791
2010-01-20,14.0,8.0,3.0,8.0,4.0,-1.0,100.0,74.0,36.0,1023,1021,1019,21,10,0.0,Fog-Rain,2010,20,733792
2010-01-23,12.0,9.0,6.0,7.0,5.0,4.0,100.0,80.0,62.0,1019,1017,1015,23,6,0.0,Rain,2010,23,733795
2010-01-26,10.0,5.0,0.0,1.0,-1.0,-5.0,100.0,72.0,43.0,1022,1020,1019,34,18,0.0,Rain-Snow,2010,26,733798
2010-02-04,10.0,8.0,6.0,9.0,5.0,1.0,94.0,80.0,62.0,1014,1012,1011,24,6,0.0,Rain,2010,35,733807
2010-02-08,13.0,9.0,6.0,8.0,6.0,4.0,100.0,85.0,62.0,1009,1003,999,24,5,0.0,Rain,2010,39,733811
2010-02-15,3.0,0.0,-2.0,2.0,-1.0,-5.0,100.0,84.0,70.0,1004,999,996,14,8,0.0,Rain-Snow,2010,46,733818
2010-02-18,8.0,4.0,2.0,5.0,2.0,1.0,93.0,79.0,62.0,1002,999,995,21,13,0.0,Rain,2010,49,733821
2010-02-19,8.0,6.0,4.0,4.0,1.0,-2.0,93.0,73.0,50.0,1008,1000,993,35,8,0.0,Rain,2010,50,733822
2010-02-21,6.0,3.0,1.0,5.0,2.0,0.0,100.0,91.0,81.0,1009,1002,998,16,5,0.0,Rain,2010,52,733824
2010-02-22,12.0,9.0,6.0,8.0,7.0,5.0,100.0,86.0,71.0,1004,1001,998,42,13,0.0,Rain,2010,53,733825
2010-02-23,11.0,8.0,6.0,8.0,7.0,5.0,100.0,88.0,76.0,1008,1006,1003,35,16,0.0,Rain,2010,54,733826
2010-02-25,14.0,11.0,8.0,11.0,8.0,7.0,100.0,85.0,67.0,1013,1008,1004,40,19,0.0,Rain,2010,56,733828
2010-03-01,14.0,10.0,7.0,7.0,5.0,4.0,93.0,75.0,54.0,1020,1015,1008,35,19,0.0,Rain,2010,60,733832
2010-03-02,16.0,9.0,3.0,7.0,3.0,-1.0,100.0,68.0,34.0,1020,1014,1009,29,11,0.0,Rain,2010,61,733833
2010-03-03,14.0,10.0,7.0,8.0,7.0,5.0,100.0,85.0,55.0,1009,1007,1005,27,8,0.0,Rain,2010,62,733834
2010-03-04,15.0,9.0,4.0,9.0,6.0,4.0,100.0,81.0,51.0,1015,1013,1009,21,6,0.0,Fog,2010,63,733835
2010-03-05,11.0,8.0,5.0,8.0,5.0,3.0,100.0,85.0,66.0,1016,1015,1013,24,10,0.0,Rain,2010,64,733836
2010-03-06,6.0,3.0,2.0,4.0,3.0,2.0,100.0,93.0,81.0,1016,1014,1012,14,11,0.0,Rain,2010,65,733837
2010-03-07,10.0,7.0,4.0,7.0,5.0,3.0,100.0,90.0,76.0,1013,1010,1007,21,6,0.0,Rain,2010,66,733838
2010-03-19,16.0,11.0,7.0,12.0,9.0,5.0,94.0,83.0,72.0,1025,1024,1022,19,6,0.0,Rain,2010,78,733850
2010-03-21,16.0,12.0,9.0,11.0,9.0,8.0,100.0,81.0,59.0,1022,1021,1019,14,6,0.0,Rain,2010,80,733852
2010-03-24,19.0,14.0,9.0,12.0,9.0,7.0,94.0,74.0,49.0,1012,1009,1005,42,13,0.0,Rain-Hail-Thunderstorm,2010,83,733855
2010-03-25,13.0,10.0,8.0,10.0,7.0,4.0,94.0,80.0,62.0,1014,1009,1008,39,19,0.0,Rain,2010,84,733856
2010-03-29,15.0,11.0,7.0,10.0,7.0,5.0,88.0,71.0,55.0,1015,1011,1007,37,11,0.0,Rain,2010,88,733860
2010-04-03,14.0,10.0,6.0,8.0,5.0,3.0,93.0,75.0,51.0,1017,1015,1013,34,11,0.0,Rain,2010,93,733865
2010-04-13,12.0,9.0,7.0,9.0,6.0,1.0,100.0,79.0,58.0,1011,1010,1008,26,13,0.0,Rain,2010,103,733875
2010-04-14,12.0,10.0,9.0,10.0,9.0,8.0,100.0,94.0,88.0,1011,1009,1008,13,6,0.0,Rain,2010,104,733876
2010-04-15,16.0,12.0,8.0,12.0,9.0,8.0,100.0,91.0,72.0,1010,1009,1007,19,6,0.0,Rain,2010,105,733877
2010-04-17,16.0,12.0,9.0,12.0,9.0,9.0,100.0,90.0,68.0,1014,1013,1011,29,8,0.0,Rain,2010,107,733879
2010-04-18,15.0,12.0,9.0,10.0,9.0,8.0,100.0,86.0,63.0,1016,1014,1013,24,6,0.0,Rain,2010,108,733880
2010-04-21,22.0,16.0,10.0,14.0,11.0,6.0,94.0,74.0,35.0,1017,1014,1011,37,6,0.0,Rain,2010,111,733883
2010-04-22,20.0,17.0,13.0,12.0,11.0,8.0,94.0,72.0,46.0,1012,1010,1008,24,10,0.0,Rain,2010,112,733884
2010-04-23,20.0,15.0,10.0,13.0,11.0,7.0,94.0,74.0,46.0,1015,1012,1010,21,3,0.0,Rain,2010,113,733885
